SOIL_LANDSCAPE_ID,ERI_WIND_1981_VAL,ERI_WIND_1981_CLASS,ERI_WIND_1981_CLASS_EN,ERI_WIND_1981_CLASS_FR,ERI_WIND_1986_VAL,ERI_WIND_1986_CLASS,ERI_WIND_1986_CLASS_EN,ERI_WIND_1986_CLASS_FR,ERI_WIND_1991_VAL,ERI_WIND_1991_CLASS,ERI_WIND_1991_CLASS_EN,ERI_WIND_1991_CLASS_FR,ERI_WIND_1996_VAL,ERI_WIND_1996_CLASS,ERI_WIND_1996_CLASS_EN,ERI_WIND_1996_CLASS_FR,ERI_WIND_2001_VAL,ERI_WIND_2001_CLASS,ERI_WIND_2001_CLASS_EN,ERI_WIND_2001_CLASS_FR,ERI_WIND_2006_VAL,ERI_WIND_2006_CLASS,ERI_WIND_2006_CLASS_EN,ERI_WIND_2006_CLASS_FR,ERI_WIND_2011_VAL,ERI_WIND_2011_CLASS,ERI_WIND_2011_CLASS_EN,ERI_WIND_2011_CLASS_FR,ERI_WIND_2016_VAL,ERI_WIND_2016_CLASS,ERI_WIND_2016_CLASS_EN,ERI_WIND_2016_CLASS_FR,ERI_WIND_2021_VAL,ERI_WIND_2021_CLASS,ERI_WIND_2021_CLASS_EN,ERI_WIND_2021_CLASS_FR,ERI_WIND_81_21_CHG_VAL,ERI_WIND_81_21_CHG_CLASS,ERI_WIND_81_21_CHG_CLASS_EN,ERI_WIND_81_21_CHG_CLASS_FR
736001,3.211,1,Very Low,Très faible,3.62,1,Very Low,Très faible,3.926,1,Very Low,Très faible,2.368,1,Very Low,Très faible,1.458,1,Very Low,Très faible,1.102,1,Very Low,Très faible,0.928,1,Very Low,Très faible,1.224,1,Very Low,Très faible,1.001,1,Very Low,Très faible,-2.21,-1,Decrease,Diminuation
736002,5.927,1,Very Low,Très faible,6.552,2,Low,Faible,6.488,2,Low,Faible,4.498,1,Very Low,Très faible,2.849,1,Very Low,Très faible,2.161,1,Very Low,Très faible,1.818,1,Very Low,Très faible,2.184,1,Very Low,Très faible,1.783,1,Very Low,Très faible,-4.144,-1,Decrease,Diminuation
736003,4,1,Very Low,Très faible,4.279,1,Very Low,Très faible,4.234,1,Very Low,Très faible,2.959,1,Very Low,Très faible,1.93,1,Very Low,Très faible,1.156,1,Very Low,Très faible,1.083,1,Very Low,Très faible,1.296,1,Very Low,Très faible,1.11,1,Very Low,Très faible,-2.89,-1,Decrease,Diminuation
736004,2.309,1,Very Low,Très faible,2.372,1,Very Low,Très faible,2.405,1,Very Low,Très faible,1.566,1,Very Low,Très faible,1.066,1,Very Low,Très faible,0.701,1,Very Low,Très faible,0.549,1,Very Low,Très faible,0.671,1,Very Low,Très faible,0.6,1,Very Low,Très faible,-1.709,-1,Decrease,Diminuation
736005,1.59,1,Very Low,Très faible,1.814,1,Very Low,Très faible,1.85,1,Very Low,Très faible,1.447,1,Very Low,Très faible,0.976,1,Very Low,Très faible,0.71,1,Very Low,Très faible,0.521,1,Very Low,Très faible,0.616,1,Very Low,Très faible,0.478,1,Very Low,Très faible,-1.112,-1,Decrease,Diminuation
736006,2.853,1,Very Low,Très faible,2.934,1,Very Low,Très faible,3.009,1,Very Low,Très faible,2.061,1,Very Low,Très faible,1.357,1,Very Low,Très faible,0.98,1,Very Low,Très faible,0.772,1,Very Low,Très faible,0.936,1,Very Low,Très faible,0.809,1,Very Low,Très faible,-2.044,-1,Decrease,Diminuation
736007,3.358,1,Very Low,Très faible,3.883,1,Very Low,Très faible,3.943,1,Very Low,Très faible,3.24,1,Very Low,Très faible,2.312,1,Very Low,Très faible,1.532,1,Very Low,Très faible,1.321,1,Very Low,Très faible,1.403,1,Very Low,Très faible,1.102,1,Very Low,Très faible,-2.256,-1,Decrease,Diminuation
736008,1.439,1,Very Low,Très faible,1.355,1,Very Low,Très faible,1.476,1,Very Low,Très faible,1.15,1,Very Low,Très faible,0.735,1,Very Low,Très faible,0.534,1,Very Low,Très faible,0.412,1,Very Low,Très faible,0.489,1,Very Low,Très faible,0.413,1,Very Low,Très faible,-1.026,-1,Decrease,Diminuation
736009,6,2,Low,Faible,6.277,2,Low,Faible,6.78,2,Low,Faible,5.054,1,Very Low,Très faible,3.204,1,Very Low,Très faible,1.938,1,Very Low,Très faible,2.028,1,Very Low,Très faible,1.681,1,Very Low,Très faible,1.429,1,Very Low,Très faible,-4.571,-1,Decrease,Diminuation
736010,2.95,1,Very Low,Très faible,3.198,1,Very Low,Très faible,3.214,1,Very Low,Très faible,2.5,1,Very Low,Très faible,1.515,1,Very Low,Très faible,1.24,1,Very Low,Très faible,1.008,1,Very Low,Très faible,0.952,1,Very Low,Très faible,0.838,1,Very Low,Très faible,-2.112,-1,Decrease,Diminuation
736011,1.527,1,Very Low,Très faible,1.688,1,Very Low,Très faible,1.741,1,Very Low,Très faible,1.348,1,Very Low,Très faible,0.826,1,Very Low,Très faible,0.64,1,Very Low,Très faible,0.51,1,Very Low,Très faible,0.482,1,Very Low,Très faible,0.419,1,Very Low,Très faible,-1.108,-1,Decrease,Diminuation
736012,5.992,1,Very Low,Très faible,5.939,1,Very Low,Très faible,6.199,2,Low,Faible,5.038,1,Very Low,Très faible,3.379,1,Very Low,Très faible,2.872,1,Very Low,Très faible,2.139,1,Very Low,Très faible,2.542,1,Very Low,Très faible,2.091,1,Very Low,Très faible,-3.901,-1,Decrease,Diminuation
737001,0.275,1,Very Low,Très faible,0.302,1,Very Low,Très faible,0.304,1,Very Low,Très faible,0.26,1,Very Low,Très faible,0.214,1,Very Low,Très faible,0.214,1,Very Low,Très faible,0.285,1,Very Low,Très faible,0.346,1,Very Low,Très faible,0.339,1,Very Low,Très faible,0.064,0,Little or no change,Peu ou pas de changement
737002,1.956,1,Very Low,Très faible,2.452,1,Very Low,Très faible,2.365,1,Very Low,Très faible,1.898,1,Very Low,Très faible,1.605,1,Very Low,Très faible,1.65,1,Very Low,Très faible,1.637,1,Very Low,Très faible,1.751,1,Very Low,Très faible,1.67,1,Very Low,Très faible,-0.286,0,Little or no change,Peu ou pas de changement
737003,0.371,1,Very Low,Très faible,0.486,1,Very Low,Très faible,0.464,1,Very Low,Très faible,0.31,1,Very Low,Très faible,0.273,1,Very Low,Très faible,0.273,1,Very Low,Très faible,0.279,1,Very Low,Très faible,0.316,1,Very Low,Très faible,0.297,1,Very Low,Très faible,-0.074,0,Little or no change,Peu ou pas de changement
737004,0.344,1,Very Low,Très faible,0.411,1,Very Low,Très faible,0.466,1,Very Low,Très faible,0.295,1,Very Low,Très faible,0.242,1,Very Low,Très faible,0.207,1,Very Low,Très faible,0.207,1,Very Low,Très faible,0.312,1,Very Low,Très faible,0.305,1,Very Low,Très faible,-0.039,0,Little or no change,Peu ou pas de changement
737005,0.373,1,Very Low,Très faible,0.493,1,Very Low,Très faible,0.476,1,Very Low,Très faible,0.334,1,Very Low,Très faible,0.284,1,Very Low,Très faible,0.289,1,Very Low,Très faible,0.231,1,Very Low,Très faible,0.352,1,Very Low,Très faible,0.348,1,Very Low,Très faible,-0.025,0,Little or no change,Peu ou pas de changement
738001,1.106,1,Very Low,Très faible,1.357,1,Very Low,Très faible,1.289,1,Very Low,Très faible,0.917,1,Very Low,Très faible,0.502,1,Very Low,Très faible,0.293,1,Very Low,Très faible,0.214,1,Very Low,Très faible,0.199,1,Very Low,Très faible,0.191,1,Very Low,Très faible,-0.915,0,Little or no change,Peu ou pas de changement
738002,1.229,1,Very Low,Très faible,1.403,1,Very Low,Très faible,1.295,1,Very Low,Très faible,0.922,1,Very Low,Très faible,0.543,1,Very Low,Très faible,0.302,1,Very Low,Très faible,0.161,1,Very Low,Très faible,0.205,1,Very Low,Très faible,0.201,1,Very Low,Très faible,-1.028,-1,Decrease,Diminuation
738003,2.731,1,Very Low,Très faible,3.25,1,Very Low,Très faible,3.131,1,Very Low,Très faible,2.194,1,Very Low,Très faible,1.302,1,Very Low,Très faible,0.615,1,Very Low,Très faible,0.428,1,Very Low,Très faible,0.441,1,Very Low,Très faible,0.414,1,Very Low,Très faible,-2.317,-1,Decrease,Diminuation
738004,1.205,1,Very Low,Très faible,1.243,1,Very Low,Très faible,1.13,1,Very Low,Très faible,0.789,1,Very Low,Très faible,0.462,1,Very Low,Très faible,0.251,1,Very Low,Très faible,0.161,1,Very Low,Très faible,0.145,1,Very Low,Très faible,0.146,1,Very Low,Très faible,-1.059,-1,Decrease,Diminuation
738005,2.336,1,Very Low,Très faible,2.629,1,Very Low,Très faible,2.235,1,Very Low,Très faible,1.586,1,Very Low,Très faible,0.86,1,Very Low,Très faible,0.49,1,Very Low,Très faible,0.319,1,Very Low,Très faible,0.281,1,Very Low,Très faible,0.274,1,Very Low,Très faible,-2.062,-1,Decrease,Diminuation
738006,1.668,1,Very Low,Très faible,1.71,1,Very Low,Très faible,1.514,1,Very Low,Très faible,1.083,1,Very Low,Très faible,0.613,1,Very Low,Très faible,0.286,1,Very Low,Très faible,0.209,1,Very Low,Très faible,0.187,1,Very Low,Très faible,0.196,1,Very Low,Très faible,-1.472,-1,Decrease,Diminuation
738007,1.624,1,Very Low,Très faible,1.998,1,Very Low,Très faible,1.452,1,Very Low,Très faible,0.927,1,Very Low,Très faible,0.549,1,Very Low,Très faible,0.311,1,Very Low,Très faible,0.173,1,Very Low,Très faible,0.15,1,Very Low,Très faible,0.146,1,Very Low,Très faible,-1.478,-1,Decrease,Diminuation
739001,6.858,2,Low,Faible,7.448,2,Low,Faible,7.066,2,Low,Faible,5.206,1,Very Low,Très faible,3.847,1,Very Low,Très faible,2.777,1,Very Low,Très faible,1.819,1,Very Low,Très faible,1.867,1,Very Low,Très faible,1.938,1,Very Low,Très faible,-4.92,-1,Decrease,Diminuation
739002,0.362,1,Very Low,Très faible,0.477,1,Very Low,Très faible,0.457,1,Very Low,Très faible,0.24,1,Very Low,Très faible,0.2,1,Very Low,Très faible,0.14,1,Very Low,Très faible,0.113,1,Very Low,Très faible,0.089,1,Very Low,Très faible,0.08,1,Very Low,Très faible,-0.282,0,Little or no change,Peu ou pas de changement
739003,5.511,1,Very Low,Très faible,5.825,1,Very Low,Très faible,5.599,1,Very Low,Très faible,4.141,1,Very Low,Très faible,3.194,1,Very Low,Très faible,3.011,1,Very Low,Très faible,1.719,1,Very Low,Très faible,1.818,1,Very Low,Très faible,1.823,1,Very Low,Très faible,-3.688,-1,Decrease,Diminuation
739004,4.829,1,Very Low,Très faible,5.123,1,Very Low,Très faible,5.207,1,Very Low,Très faible,4.103,1,Very Low,Très faible,3.009,1,Very Low,Très faible,2.219,1,Very Low,Très faible,1.691,1,Very Low,Très faible,1.592,1,Very Low,Très faible,1.602,1,Very Low,Très faible,-3.227,-1,Decrease,Diminuation
739005,4.785,1,Very Low,Très faible,5.064,1,Very Low,Très faible,4.813,1,Very Low,Très faible,3.822,1,Very Low,Très faible,3.027,1,Very Low,Très faible,2.016,1,Very Low,Très faible,1.553,1,Very Low,Très faible,1.814,1,Very Low,Très faible,1.783,1,Very Low,Très faible,-3.002,-1,Decrease,Diminuation
740001,0.343,1,Very Low,Très faible,0.49,1,Very Low,Très faible,0.471,1,Very Low,Très faible,0.389,1,Very Low,Très faible,0.252,1,Very Low,Très faible,0.185,1,Very Low,Très faible,0.11,1,Very Low,Très faible,0.115,1,Very Low,Très faible,0.124,1,Very Low,Très faible,-0.219,0,Little or no change,Peu ou pas de changement
740002,0.611,1,Very Low,Très faible,0.678,1,Very Low,Très faible,0.676,1,Very Low,Très faible,0.512,1,Very Low,Très faible,0.297,1,Very Low,Très faible,0.239,1,Very Low,Très faible,0.123,1,Very Low,Très faible,0.129,1,Very Low,Très faible,0.143,1,Very Low,Très faible,-0.468,0,Little or no change,Peu ou pas de changement
740003,1.482,1,Very Low,Très faible,1.63,1,Very Low,Très faible,1.476,1,Very Low,Très faible,1.258,1,Very Low,Très faible,0.714,1,Very Low,Très faible,0.582,1,Very Low,Très faible,0.346,1,Very Low,Très faible,0.374,1,Very Low,Très faible,0.391,1,Very Low,Très faible,-1.091,-1,Decrease,Diminuation
740004,1.332,1,Very Low,Très faible,1.596,1,Very Low,Très faible,1.451,1,Very Low,Très faible,1.154,1,Very Low,Très faible,0.669,1,Very Low,Très faible,0.574,1,Very Low,Très faible,0.276,1,Very Low,Très faible,0.293,1,Very Low,Très faible,0.319,1,Very Low,Très faible,-1.013,-1,Decrease,Diminuation
740005,1.238,1,Very Low,Très faible,1.468,1,Very Low,Très faible,1.312,1,Very Low,Très faible,1.014,1,Very Low,Très faible,0.601,1,Very Low,Très faible,0.559,1,Very Low,Très faible,0.269,1,Very Low,Très faible,0.396,1,Very Low,Très faible,0.425,1,Very Low,Très faible,-0.813,0,Little or no change,Peu ou pas de changement
740006,0.942,1,Very Low,Très faible,1.132,1,Very Low,Très faible,1.031,1,Very Low,Très faible,0.843,1,Very Low,Très faible,0.487,1,Very Low,Très faible,0.349,1,Very Low,Très faible,0.15,1,Very Low,Très faible,0.186,1,Very Low,Très faible,0.207,1,Very Low,Très faible,-0.735,0,Little or no change,Peu ou pas de changement
740007,0.483,1,Very Low,Très faible,0.525,1,Very Low,Très faible,0.5,1,Very Low,Très faible,0.406,1,Very Low,Très faible,0.21,1,Very Low,Très faible,0.168,1,Very Low,Très faible,0.101,1,Very Low,Très faible,0.101,1,Very Low,Très faible,0.12,1,Very Low,Très faible,-0.363,0,Little or no change,Peu ou pas de changement
740008,1.335,1,Very Low,Très faible,1.488,1,Very Low,Très faible,1.361,1,Very Low,Très faible,1.221,1,Very Low,Très faible,0.637,1,Very Low,Très faible,0.471,1,Very Low,Très faible,0.264,1,Very Low,Très faible,0.257,1,Very Low,Très faible,0.289,1,Very Low,Très faible,-1.046,-1,Decrease,Diminuation
740009,0.626,1,Very Low,Très faible,0.697,1,Very Low,Très faible,0.639,1,Very Low,Très faible,0.614,1,Very Low,Très faible,0.356,1,Very Low,Très faible,0.237,1,Very Low,Très faible,0.119,1,Very Low,Très faible,0.122,1,Very Low,Très faible,0.137,1,Very Low,Très faible,-0.489,0,Little or no change,Peu ou pas de changement
741001,1.531,1,Very Low,Très faible,1.434,1,Very Low,Très faible,1.526,1,Very Low,Très faible,1.327,1,Very Low,Très faible,0.864,1,Very Low,Très faible,0.651,1,Very Low,Très faible,0.442,1,Very Low,Très faible,0.435,1,Very Low,Très faible,0.368,1,Very Low,Très faible,-1.163,-1,Decrease,Diminuation
741002,2.059,1,Very Low,Très faible,1.985,1,Very Low,Très faible,1.998,1,Very Low,Très faible,1.693,1,Very Low,Très faible,1.056,1,Very Low,Très faible,0.803,1,Very Low,Très faible,0.618,1,Very Low,Très faible,0.539,1,Very Low,Très faible,0.478,1,Very Low,Très faible,-1.581,-1,Decrease,Diminuation
741003,1.56,1,Very Low,Très faible,1.51,1,Very Low,Très faible,1.662,1,Very Low,Très faible,1.393,1,Very Low,Très faible,0.848,1,Very Low,Très faible,0.514,1,Very Low,Très faible,0.31,1,Very Low,Très faible,0.332,1,Very Low,Très faible,0.284,1,Very Low,Très faible,-1.276,-1,Decrease,Diminuation
741004,0.843,1,Very Low,Très faible,0.74,1,Very Low,Très faible,0.864,1,Very Low,Très faible,0.692,1,Very Low,Très faible,0.458,1,Very Low,Très faible,0.332,1,Very Low,Très faible,0.217,1,Very Low,Très faible,0.196,1,Very Low,Très faible,0.167,1,Very Low,Très faible,-0.676,0,Little or no change,Peu ou pas de changement
741005,6.448,2,Low,Faible,6.176,2,Low,Faible,6.17,2,Low,Faible,5.389,1,Very Low,Très faible,3.571,1,Very Low,Très faible,2.661,1,Very Low,Très faible,1.649,1,Very Low,Très faible,2.196,1,Very Low,Très faible,1.984,1,Very Low,Très faible,-4.464,-1,Decrease,Diminuation
741006,1.288,1,Very Low,Très faible,1.357,1,Very Low,Très faible,1.256,1,Very Low,Très faible,1.07,1,Very Low,Très faible,0.815,1,Very Low,Très faible,0.63,1,Very Low,Très faible,0.367,1,Very Low,Très faible,0.434,1,Very Low,Très faible,0.374,1,Very Low,Très faible,-0.914,0,Little or no change,Peu ou pas de changement
741007,2.451,1,Very Low,Très faible,2.316,1,Very Low,Très faible,2.316,1,Very Low,Très faible,2.082,1,Very Low,Très faible,1.387,1,Very Low,Très faible,1.183,1,Very Low,Très faible,0.793,1,Very Low,Très faible,0.764,1,Very Low,Très faible,0.667,1,Very Low,Très faible,-1.784,-1,Decrease,Diminuation
741008,1.489,1,Very Low,Très faible,1.468,1,Very Low,Très faible,1.451,1,Very Low,Très faible,1.283,1,Very Low,Très faible,0.907,1,Very Low,Très faible,0.68,1,Very Low,Très faible,0.387,1,Very Low,Très faible,0.61,1,Very Low,Très faible,0.543,1,Very Low,Très faible,-0.946,0,Little or no change,Peu ou pas de changement
741009,1.779,1,Very Low,Très faible,1.778,1,Very Low,Très faible,1.955,1,Very Low,Très faible,1.681,1,Very Low,Très faible,1,1,Very Low,Très faible,0.802,1,Very Low,Très faible,0.527,1,Very Low,Très faible,0.858,1,Very Low,Très faible,0.783,1,Very Low,Très faible,-0.996,0,Little or no change,Peu ou pas de changement
741010,1.645,1,Very Low,Très faible,1.521,1,Very Low,Très faible,1.743,1,Very Low,Très faible,1.621,1,Very Low,Très faible,1.048,1,Very Low,Très faible,0.709,1,Very Low,Très faible,0.445,1,Very Low,Très faible,0.471,1,Very Low,Très faible,0.391,1,Very Low,Très faible,-1.254,-1,Decrease,Diminuation
741011,1.608,1,Very Low,Très faible,1.476,1,Very Low,Très faible,1.692,1,Very Low,Très faible,1.517,1,Very Low,Très faible,1.028,1,Very Low,Très faible,0.747,1,Very Low,Très faible,0.495,1,Very Low,Très faible,0.517,1,Very Low,Très faible,0.439,1,Very Low,Très faible,-1.169,-1,Decrease,Diminuation
741012,1.089,1,Very Low,Très faible,0.999,1,Very Low,Très faible,1.039,1,Very Low,Très faible,1.051,1,Very Low,Très faible,0.719,1,Very Low,Très faible,0.518,1,Very Low,Très faible,0.311,1,Very Low,Très faible,0.321,1,Very Low,Très faible,0.264,1,Very Low,Très faible,-0.825,0,Little or no change,Peu ou pas de changement
742001,7.272,2,Low,Faible,7.878,2,Low,Faible,8.364,2,Low,Faible,7.335,2,Low,Faible,5.428,1,Very Low,Très faible,3.174,1,Very Low,Très faible,2.568,1,Very Low,Très faible,2.915,1,Very Low,Très faible,2.822,1,Very Low,Très faible,-4.45,-1,Decrease,Diminuation
742002,5.983,1,Very Low,Très faible,6.372,2,Low,Faible,6.584,2,Low,Faible,5.706,1,Very Low,Très faible,4.514,1,Very Low,Très faible,2.932,1,Very Low,Très faible,2.193,1,Very Low,Très faible,2.253,1,Very Low,Très faible,2.073,1,Very Low,Très faible,-3.91,-1,Decrease,Diminuation
742003,6.24,2,Low,Faible,6.517,2,Low,Faible,6.615,2,Low,Faible,5.891,1,Very Low,Très faible,4.717,1,Very Low,Très faible,2.935,1,Very Low,Très faible,2.091,1,Very Low,Très faible,2.69,1,Very Low,Très faible,2.4,1,Very Low,Très faible,-3.84,-1,Decrease,Diminuation
743001,1.741,1,Very Low,Très faible,1.916,1,Very Low,Très faible,1.917,1,Very Low,Très faible,1.314,1,Very Low,Très faible,1.025,1,Very Low,Très faible,0.848,1,Very Low,Très faible,0.534,1,Very Low,Très faible,0.429,1,Very Low,Très faible,0.4,1,Very Low,Très faible,-1.341,-1,Decrease,Diminuation
743002,0.9,1,Very Low,Très faible,0.972,1,Very Low,Très faible,0.919,1,Very Low,Très faible,0.653,1,Very Low,Très faible,0.489,1,Very Low,Très faible,0.4,1,Very Low,Très faible,0.29,1,Very Low,Très faible,0.171,1,Very Low,Très faible,0.166,1,Very Low,Très faible,-0.734,0,Little or no change,Peu ou pas de changement
743003,4.189,1,Very Low,Très faible,4.462,1,Very Low,Très faible,4.367,1,Very Low,Très faible,3.534,1,Very Low,Très faible,2.615,1,Very Low,Très faible,2.371,1,Very Low,Très faible,1.922,1,Very Low,Très faible,1.142,1,Very Low,Très faible,1.151,1,Very Low,Très faible,-3.038,-1,Decrease,Diminuation
744001,0.863,1,Very Low,Très faible,1.169,1,Very Low,Très faible,1.134,1,Very Low,Très faible,0.84,1,Very Low,Très faible,0.543,1,Very Low,Très faible,0.448,1,Very Low,Très faible,0.41,1,Very Low,Très faible,0.329,1,Very Low,Très faible,0.314,1,Very Low,Très faible,-0.549,0,Little or no change,Peu ou pas de changement
744002,1.089,1,Very Low,Très faible,1.475,1,Very Low,Très faible,1.236,1,Very Low,Très faible,0.927,1,Very Low,Très faible,0.604,1,Very Low,Très faible,0.384,1,Very Low,Très faible,0.354,1,Very Low,Très faible,0.35,1,Very Low,Très faible,0.331,1,Very Low,Très faible,-0.758,0,Little or no change,Peu ou pas de changement
744003,1.157,1,Very Low,Très faible,1.54,1,Very Low,Très faible,1.407,1,Very Low,Très faible,0.967,1,Very Low,Très faible,0.59,1,Very Low,Très faible,0.433,1,Very Low,Très faible,0.266,1,Very Low,Très faible,0.433,1,Very Low,Très faible,0.425,1,Very Low,Très faible,-0.732,0,Little or no change,Peu ou pas de changement
744004,2.036,1,Very Low,Très faible,2.317,1,Very Low,Très faible,2.034,1,Very Low,Très faible,1.429,1,Very Low,Très faible,0.745,1,Very Low,Très faible,0.506,1,Very Low,Très faible,0.526,1,Very Low,Très faible,0.504,1,Very Low,Très faible,0.5,1,Very Low,Très faible,-1.536,-1,Decrease,Diminuation
744005,1.343,1,Very Low,Très faible,1.378,1,Very Low,Très faible,1.317,1,Very Low,Très faible,1.125,1,Very Low,Très faible,0.629,1,Very Low,Très faible,0.414,1,Very Low,Très faible,0.327,1,Very Low,Très faible,0.39,1,Very Low,Très faible,0.383,1,Very Low,Très faible,-0.96,0,Little or no change,Peu ou pas de changement
745001,2.748,1,Very Low,Très faible,2.588,1,Very Low,Très faible,2.567,1,Very Low,Très faible,2.255,1,Very Low,Très faible,1.86,1,Very Low,Très faible,1.099,1,Very Low,Très faible,1.374,1,Very Low,Très faible,1.29,1,Very Low,Très faible,1.038,1,Very Low,Très faible,-1.71,-1,Decrease,Diminuation
745002,2.757,1,Very Low,Très faible,3.047,1,Very Low,Très faible,2.732,1,Very Low,Très faible,2.342,1,Very Low,Très faible,1.856,1,Very Low,Très faible,1.137,1,Very Low,Très faible,1.51,1,Very Low,Très faible,1.308,1,Very Low,Très faible,0.916,1,Very Low,Très faible,-1.841,-1,Decrease,Diminuation
745003,1.856,1,Very Low,Très faible,1.98,1,Very Low,Très faible,1.721,1,Very Low,Très faible,1.682,1,Very Low,Très faible,1.335,1,Very Low,Très faible,0.847,1,Very Low,Très faible,1.09,1,Very Low,Très faible,0.969,1,Very Low,Très faible,0.687,1,Very Low,Très faible,-1.169,-1,Decrease,Diminuation
